Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
11/19/2013,138.5,138.79,136.7,136.98,3954000,0,1,137.7153888,138.0037459,135.9255859,136.2039997,3954000
11/18/2013,140.25,142,137.77,138.36,8158800,0,1,139.4554749,141.1955611,136.9895243,137.5761819,8158800
11/15/2013,135.36,136.57,134.54,136.08,4495100,0,1,134.5931771,135.7963224,133.7778224,135.3090982,4495100
11/14/2013,133.7,135.38,133.17,135.09,3279600,0,1,132.9425811,134.6130638,132.4155836,134.3247067,3279600
11/13/2013,131.92,133.49,131.1,133.17,3577100,0,1,131.1726649,132.7337708,130.3573103,132.4155836,3577100
11/12/2013,132.4,133.08,131.97,132.33,2851000,0,1,131.6499457,132.3260934,131.2223817,131.5803422,2851000
11/11/2013,133.14,133.33,132.12,132.53,2962200,0,1,132.3857535,132.5746772,131.3715319,131.7792092,2962200
11/8/2013,131.28,133.9,130.95,133.49,4790900,0,1,130.5362905,133.1414481,130.20816,132.7337708,4790900
11/7/2013,133.44,133.93,131.35,131.51,3826800,0,1,132.684054,133.1712781,130.605894,130.7649876,3826800
11/6/2013,134.02,134.58,132.68,133.09,3747700,0.485,1,133.2607683,133.8175958,131.9283595,132.3360368,3747700
11/5/2013,132.03,133.74,130.59,133.57,4069200,0,1,130.8053673,132.4995063,129.3787239,132.3310832,4069200
11/4/2013,133.75,133.99,132.46,132.79,3915800,0,1,132.5094136,132.7471875,131.2313789,131.558318,3915800
11/1/2013,130.9,133.5,130.9,133.03,4582400,0,1,129.6858485,132.2617324,129.6858485,131.7960919,4582400
10/31/2013,129.84,131.88,129.55,130.5,4931800,0,1,128.6356804,130.6567586,128.3483703,129.2895587,4931800
10/30/2013,129.56,131.43,129.02,129.68,4122100,0,1,128.3582776,130.2109325,127.8232863,128.4771645,4122100
10/29/2013,129.35,129.88,128.76,129.66,3608700,0,1,128.1502254,128.6753094,127.5656979,128.45735,3608700
10/28/2013,128.75,130.47,128.64,129.88,4655800,0,1,127.5557906,129.2598369,127.4468109,128.6753094,4655800
10/25/2013,129.25,131.43,128.22,131.19,5467600,0,1,128.0511529,130.2109325,127.0307066,129.9731586,5467600
10/24/2013,129.01,129.57,127.94,128.98,4976200,0,1,127.813379,128.3681848,126.7533037,127.7836573,4976200
10/23/2013,126,129.99,125.9,129.02,10766300,0,1,124.831298,128.7842891,124.7322256,127.8232863,10766300
10/22/2013,122,123.8,121.88,122.48,4431200,0,1,120.8683997,122.6517039,120.7495127,121.3439475,4431200
10/21/2013,122.69,122.74,121.06,121.47,3207900,0,1,121.5519996,121.6015359,119.9371186,120.3433157,3207900
10/18/2013,122.5,122.86,121.25,122.52,3924200,0,1,121.363762,121.7204228,120.1253562,121.3835765,3924200
10/17/2013,119.81,122.39,119.81,122.29,4114200,0,1,118.6987128,121.2547823,118.6987128,121.1557098,4114200
10/16/2013,118.78,120.66,118.75,120.34,4036900,0,1,117.6782665,119.5408287,117.6485448,119.2237969,4036900
10/15/2013,119.42,119.59,118.14,118.18,2749700,0,1,118.3123302,118.4807534,117.0442028,117.0838318,2749700
10/14/2013,117.42,119.55,116.69,119.46,3617800,0,1,116.3308811,118.4411244,115.6076521,118.3519592,3617800
10/11/2013,118.6,119.4,117.83,117.98,4505500,0,1,117.4999361,118.2925158,116.7370782,116.8856868,4505500
10/10/2013,116.1,119,115.91,118.9,5635400,0,1,115.0231246,117.8962259,114.8348869,117.7971535,5635400
10/9/2013,115.4,115.4,113.34,114.47,4722200,0,1,114.3296174,114.3296174,112.2887248,113.4082435,4722200
10/8/2013,116.67,117.32,115.42,115.44,4574000,0,1,115.5878376,116.2318086,114.3494319,114.3692464,4574000
10/7/2013,115.51,117.17,115.4,116.69,3822000,0,1,114.4385971,116.0831999,114.3296174,115.6076521,3822000
10/4/2013,115.27,117.26,115.25,117.2,3998000,0,1,114.2008232,116.1723651,114.1810087,116.1129217,3998000
10/3/2013,117.35,117.49,114.73,115.24,4455100,0,1,116.2615304,116.4002318,113.6658319,114.1711015,4455100
10/2/2013,117.38,117.84,116.28,117.84,2871900,0,1,116.2912521,116.7469854,115.201455,116.7469854,2871900
10/1/2013,117.97,118.3,117.08,117.75,2880700,0,1,116.8757796,117.2027187,115.9940347,116.6578202,2880700
9/30/2013,117.35,117.89,116.37,117.5,4032900,0,1,116.2615304,116.7965216,115.2906203,116.410139,4032900
9/27/2013,118.51,119.17,117.79,118.74,2848900,0,1,117.4107709,118.0646491,116.6974492,117.6386375,2848900
9/26/2013,118.71,119.5,118.51,119.38,2820400,0,1,117.6089158,118.3915882,117.4107709,118.2727013,2820400
9/25/2013,119.32,119.61,118.16,118.51,3566600,0,1,118.2132578,118.5005679,117.0640173,117.4107709,3566600
9/24/2013,117.19,119.89,116.8,119,5020000,0,1,116.1030144,118.7779708,115.7166318,117.8962259,5020000
9/23/2013,117.15,118.37,115.8,117.51,5450200,0,1,116.0633854,117.2720694,114.7259072,116.4200463,5450200
9/20/2013,119.15,119.22,116.63,116.63,8745400,0,1,118.0448346,118.1141853,115.5482086,115.5482086,8745400
9/19/2013,119.22,120.38,118.81,119.04,5766700,0,1,118.1141853,119.2634259,117.7079882,117.9358549,5766700
9/18/2013,117.28,119.52,116.55,118.4,6330600,0,1,116.1921796,118.4114027,115.4689507,117.3017912,6330600
9/17/2013,115.78,117.48,115.59,117.11,5308300,0,1,114.7060927,116.3903245,114.5178551,116.0237564,5308300
9/16/2013,113.73,115.89,113.26,115.67,7711200,0,1,112.6751073,114.8150725,112.2094668,114.597113,7711200
9/13/2013,109.93,111.33,109.56,111.33,3503400,0,1,108.9103539,110.2973683,108.5437858,110.2973683,3503400
9/12/2013,109.19,110.22,109.14,109.8,4766800,0,1,108.1772177,109.197664,108.1276815,108.7815597,4766800
9/11/2013,108.25,109.23,107.8,109.23,3313700,0,1,107.2459366,108.2168467,106.8001105,108.2168467,3313700
9/10/2013,107.64,108.45,107.4,108.17,3848000,0,1,106.6415946,107.4440815,106.4038207,107.1666786,3848000
9/9/2013,106.58,107.38,106.56,107.19,2907600,0,1,105.5914265,106.3840062,105.5716121,106.1957685,2907600
9/6/2013,107,107.38,105.11,106.07,3265200,0,1,106.0075309,106.3840062,104.1350614,105.086157,3265200
9/5/2013,106.16,106.98,105.67,106.65,2590500,0,1,105.1753222,105.9877164,104.6898672,105.6607773,2590500
9/4/2013,105.05,107.12,104.62,106.37,3837500,0,1,104.0756179,106.1264178,103.6496064,105.3833744,3837500
9/3/2013,105.13,105.83,104.66,105.01,3659800,0,1,104.1548759,104.8483831,103.6892353,104.0359889,3659800
8/30/2013,104.92,104.96,103.6,103.92,2723800,0,1,103.9468237,103.9864527,102.6390673,102.9560991,2723800
8/29/2013,103.28,105.44,103,104.93,3095400,0,1,102.3220354,104.4620005,102.0446325,103.956731,3095400
8/28/2013,103.1,103.82,102.57,103.27,2816300,0,1,102.143705,102.8570267,101.6186209,102.3121282,2816300
8/27/2013,104.4,105.14,103.06,103.21,4376900,0,1,103.4316469,104.1647831,102.104076,102.2526847,4376900
8/26/2013,105.75,106.52,105.21,105.53,2480400,0,1,104.7691251,105.5319831,104.2341339,104.5511657,2480400
8/23/2013,105.5,105.5,104.8,105.48,3016100,0,1,104.521444,104.521444,103.8279368,104.5016295,3016100
8/22/2013,103.88,105.5,103.88,105.14,2857800,0,1,102.9164702,104.521444,102.9164702,104.1647831,2857800
8/21/2013,104.47,104.76,103.6,103.91,3645600,0,1,103.5009977,103.7883078,102.6390673,102.9461919,3645600
8/20/2013,104.69,105.08,104.55,104.63,3448900,0,1,103.7189571,104.1053397,103.5802556,103.6595136,3448900
8/19/2013,103,105.2,102.88,104.72,3512200,0,1,102.0446325,104.2242266,101.9257456,103.7486788,3512200
8/16/2013,102.82,103.94,102.7,103.47,3469100,0,1,101.8663021,102.9759136,101.7474151,102.5102731,3469100
8/15/2013,103.19,103.29,101.77,102.73,4359400,0,1,102.2328702,102.3319426,100.8260413,101.7771369,4359400
8/14/2013,106.16,106.16,104.07,104.16,4481100,0,1,105.1753222,105.1753222,103.1047078,103.193873,4481100
8/13/2013,104.31,106.55,104.27,106.23,3578300,0,1,103.3424817,105.5617048,103.3028527,105.2446729,3578300
8/12/2013,104.86,105.07,104.05,104.24,3830800,0,1,103.8873803,104.0954324,103.0848933,103.273131,3830800
8/9/2013,105.37,106.15,104.88,105.33,3326500,0,1,104.3926498,105.165415,103.9071947,104.3530208,3326500
8/8/2013,106.68,107.24,105.83,105.84,3741400,0,1,105.690499,106.2453048,104.8483831,104.8582903,3741400
8/7/2013,106.21,106.68,105.53,106.42,3158600,0.485,1,105.2248584,105.690499,104.5511657,105.4329106,3158600
8/6/2013,107.35,107.71,106.62,107.04,5199900,0,1,105.8717829,106.2268257,105.1518351,105.5660516,5199900
8/5/2013,107.14,107.8,107.14,107.5,3559200,0,1,105.6646746,106.3155864,105.6646746,106.0197174,3559200
8/2/2013,106,107.95,106,107.9,4226200,0,1,104.5403725,106.4635209,104.5403725,106.4142094,4226200
8/1/2013,105.99,107,105.78,106.7,4910800,0,1,104.5305102,105.5266025,104.3234019,105.2307335,4910800
7/31/2013,105.92,106.28,104.99,105.1,4487800,0,1,104.4614741,104.8165169,103.5442803,103.6527656,4487800
7/30/2013,104.94,106.01,104.8,105.73,5022700,0,1,103.4949688,104.5502348,103.3568966,104.2740904,5022700
7/29/2013,103.52,105.12,103.5,104.81,4041800,0,1,102.0945223,103.6724902,102.0747977,103.3667589,4041800
7/26/2013,106.22,106.22,105.31,105.6,4216100,0,1,104.7573431,104.7573431,103.8598739,104.1458806,4216100
7/25/2013,106.36,107.12,105.85,106.7,5267100,0,1,104.8954153,105.64495,104.392438,105.2307335,5267100
7/24/2013,109.24,109.49,106.26,106.95,7723500,0,1,107.7357575,107.982315,104.7967923,105.477291,7723500
7/23/2013,107.18,107.98,106.34,107.79,5081600,0,1,105.7041238,106.4931078,104.8756907,106.3057241,5081600
7/22/2013,107.27,107.32,106.45,106.86,4168800,0,1,105.7928845,105.842196,104.984176,105.3885303,4168800
7/19/2013,107.13,107.13,105.61,106.96,5992000,0,1,105.6548123,105.6548123,104.1557429,105.4871533,5992000
7/18/2013,104.96,107.98,104.8,107.63,8046400,0,1,103.5146934,106.4931078,103.3568966,106.1479273,8046400
7/17/2013,104.45,105.43,104.42,104.79,3931800,0,1,103.0117161,103.9782215,102.9821292,103.3470343,3931800
7/16/2013,105.69,105.8,103.78,104.23,5839100,0,1,104.2346412,104.3431265,102.3509421,102.7947455,5839100
7/15/2013,103.83,105.87,103.1,105.66,13169900,0,1,102.4002536,104.4121626,101.6803057,104.2050543,13169900
7/12/2013,106.86,108.15,98.99,101.87,44391800,0,1,105.3885303,106.6607669,97.62690072,100.4672429,44391800
7/11/2013,106.43,107.46,106.29,106.88,4529800,0,1,104.9644514,105.9802682,104.8263792,105.4082549,4529800
7/10/2013,104.5,105.6,104.41,105.5,3872700,0,1,103.0610276,104.1458806,102.9722669,104.0472576,3872700
7/9/2013,105.27,105.75,104.46,104.68,3991800,0,1,103.8204247,104.293815,103.0215784,103.238549,3991800
7/8/2013,104,105.1,103.44,104.37,4222700,0,1,102.5679127,103.6527656,102.0156239,102.9328177,4222700
7/5/2013,103.7,104.2,102.75,104.2,3671700,0,1,102.2720437,102.7651586,101.3351253,102.7651586,3671700
7/3/2013,101.01,103.04,100.78,102.89,2891700,0,1,99.61908517,101.6211319,99.39225229,101.4731974,2891700
7/2/2013,103.22,103.25,100.82,101.47,4147000,0,1,101.7986533,101.8282402,99.43170149,100.0727509,4147000
7/1/2013,102.93,104.02,102.93,103.24,4091200,0,1,101.5126466,102.5876373,101.5126466,101.8183779,4091200
6/28/2013,102.86,103.49,102.32,102.44,5432500,0,1,101.4436105,102.0649354,100.9110464,101.029394,5432500
6/27/2013,102.41,103.52,102.01,103.15,6577700,0,1,100.9998071,102.0945223,100.6053151,101.7296172,6577700
6/26/2013,99.65,101.39,99.57,100.75,5267300,0,1,98.27781247,99.99385255,98.19891408,99.36266539,5267300
6/25/2013,99.2,99.66,98.18,98.67,3557900,0,1,97.834009,98.28767477,96.82805447,97.31130714,3557900
6/24/2013,99.06,99.46,96.31,97.85,5585200,0,1,97.69593681,98.09042878,94.98380451,96.5025986,5585200
6/21/2013,100.08,100.14,97.42,99.98,10328800,0,1,98.70189134,98.76106514,96.07851973,98.60326835,10328800
6/20/2013,101.46,101.86,99.38,99.64,7114800,0,1,100.0628886,100.4573806,98.01153039,98.26795017,7114800
6/19/2013,103.83,104.15,102.24,102.25,4186900,0,1,102.4002536,102.7158472,100.832148,100.8420103,4186900
6/18/2013,103.22,104.15,102.65,104.08,4035700,0,1,101.7986533,102.7158472,101.2365023,102.6468111,4035700
6/17/2013,102.69,103.52,102.52,103.03,4217400,0,1,101.2759515,102.0945223,101.1082924,101.6112696,4217400
6/14/2013,102.16,103.22,101.5,101.83,3944400,0,1,100.7532496,101.7986533,100.1023378,100.4277937,3944400
6/13/2013,100.96,102.34,100.85,102.16,4076500,0,1,99.56977368,100.930771,99.46128839,100.7532496,4076500
6/12/2013,102.19,102.42,100.61,100.88,2936500,0,1,100.7828365,101.0096694,99.2245932,99.49087528,2936500
6/11/2013,101.61,102.78,100.9,101.75,3144100,0,1,100.2108231,101.3647121,99.51059988,100.3488953,3144100
6/10/2013,102.51,102.95,101.51,102.24,4047500,0,1,101.0984301,101.5323712,100.1122001,100.832148,4047500
6/7/2013,100.25,102.59,100.06,102.49,5732900,0,1,98.86955043,101.1773285,98.68216674,101.0787055,5732900
6/6/2013,98.65,99.81,98.42,99.76,4131700,0,1,97.29158254,98.43560926,97.06474966,98.38629776,4131700
6/5/2013,99.34,99.71,98.05,98.49,5151000,0,1,97.97208119,98.33698627,96.69984458,97.13378575,5151000
6/4/2013,100.48,100.92,99.08,99.61,3769800,0,1,99.09638331,99.53032448,97.71566141,98.23836327,3769800
6/3/2013,99.36,100.9,99.3,100.74,6472900,0,1,97.99180579,99.51059988,97.932632,99.35280309,6472900
5/31/2013,100.21,100.95,99.02,99.02,4218700,0,1,98.83010123,99.55991138,97.65648761,97.65648761,4218700
5/30/2013,99.29,100.99,99.06,100.54,4784400,0,1,97.9227697,99.59936058,97.69593681,99.15555711,4784400
5/29/2013,99.56,100.03,98.9,99.09,4405800,0,1,98.18905178,98.65257984,97.53814002,97.72552371,4405800
5/28/2013,100.85,101.47,100.11,100.11,5736000,0,1,99.46128839,100.0727509,98.73147824,98.73147824,5736000
5/24/2013,99.75,100.58,98.85,100,6746300,0,1,98.37643546,99.1950063,97.48882853,98.62299295,6746300
5/23/2013,97.18,99.99,97.06,99.75,6975700,0,1,95.84182454,98.61313065,95.72347695,98.37643546,6975700
5/22/2013,98.86,99.48,97.86,97.93,8399700,0,1,97.49869083,98.11015338,96.5124609,96.58149699,8399700
5/21/2013,98.59,99.05,97.9,98.75,4415400,0,1,97.23240875,97.68607451,96.55191009,97.39020553,4415400
5/20/2013,99.12,99.33,98.52,98.72,6535200,0,1,97.75511061,97.96221889,97.16337265,97.36061864,6535200
5/17/2013,97.02,99.04,97,98.92,7408900,0,1,95.68402776,97.67621221,95.66430316,97.55786462,7408900
5/16/2013,96.89,97.2,96.3,96.58,5036700,0,1,95.55581787,95.86154914,94.97394221,95.25008659,5036700
5/15/2013,95.69,97.47,95.6,97.02,4875100,0,1,94.37234195,96.12783122,94.28358126,95.68402776,4875100
5/14/2013,94.92,96.19,94.7,96.11,4646500,0,1,93.6129449,94.86545691,93.39597432,94.78655852,4646500
5/13/2013,94.12,95.16,94.1,94.76,3492000,0,1,92.82396096,93.84964009,92.80423636,93.45514812,3492000
5/10/2013,94.75,94.99,93.82,94.24,3918600,0,1,93.44528582,93.681981,92.52809198,92.94230855,3918600
5/9/2013,94.07,95.15,94.04,94.61,3677500,0,1,92.77464946,93.83977779,92.74506257,93.30721363,3677500
5/8/2013,94.31,94.44,93.77,94.04,3204300,0.485,1,93.01134465,93.13955454,92.47878049,92.74506257,3204300
5/7/2013,94.31,95.04,94.06,94.79,3858400,0,1,92.53411109,93.25036494,92.28881867,93.00507253,3858400
5/6/2013,93.44,94.79,93.36,94.19,5504800,0,1,91.68049348,93.00507253,91.60199991,92.41637073,5504800
5/3/2013,92.85,93.95,92.67,93.74,4700100,0,1,91.10160338,92.18089001,90.92499284,91.97484438,4700100
5/2/2013,91.24,92.82,91.2,92.21,4514800,0,1,89.52192022,91.07216829,89.48267343,90.47365479,4514800
5/1/2013,91.08,91.75,90.72,91.18,4567300,0,1,89.36493307,90.02231675,89.01171199,89.46305004,4567300
4/30/2013,91.35,91.99,90.82,91.41,4714300,0,1,89.62984888,90.25779747,89.10982896,89.68871906,4714300
4/29/2013,91.4,92.41,91.19,91.9,6265900,0,1,89.67890736,90.66988873,89.47286173,90.1694922,6265900
4/26/2013,91.89,93.38,91.67,92.85,5910600,0,1,90.1596805,91.6216233,89.94382317,91.10160338,5910600
4/25/2013,91.35,92.62,90.07,91.67,5766100,0,1,89.62984888,90.87593435,88.37395171,89.94382317,5766100
4/24/2013,91.95,92.65,90.42,90.83,9231700,0,1,90.21855068,90.90536944,88.71736109,89.11964065,9231700
4/23/2013,87.35,88.51,87.2,88.18,3130700,0,1,85.70517022,86.84332703,85.55799477,86.51954104,3130700
4/22/2013,88.08,88.08,86.44,86.94,4248700,0,1,86.42142408,86.42142408,84.81230583,85.30289066,4248700
4/19/2013,87.57,88.08,86.57,87.96,6322200,0,1,85.92102755,86.42142408,84.93985788,86.30368372,6322200
4/18/2013,87.06,87.16,85.75,86.12,2792800,0,1,85.42063102,85.51874798,84.13529876,84.49833153,2792800
4/17/2013,86.47,87,85.78,86.69,3781100,0,1,84.84174092,85.36176084,84.16473385,85.05759824,3781100
4/16/2013,87.45,88.35,86.43,86.89,5233900,0,1,85.80328719,86.68633989,84.80249413,85.25383218,5233900
4/15/2013,88.44,88.77,86.77,86.77,4324000,0,1,86.77464516,87.09843115,85.13609182,85.13609182,4324000
4/12/2013,88.29,88.93,88,88.89,2588300,0,1,86.62746971,87.25541829,86.3429305,87.21617151,2588300
4/11/2013,87.96,89.46,87.84,88.53,5394200,0,1,86.30368372,87.77543821,86.18594336,86.86295043,5394200
4/10/2013,87.34,88.56,87.06,87.82,4635200,0,1,85.69535852,86.89238552,85.42063102,86.16631996,4635200
4/9/2013,87.12,87.49,86.19,87.21,6058400,0,1,85.4795012,85.84253397,84.56701341,85.56780647,6058400
4/8/2013,86.04,86.81,85.38,86.75,5003600,0,1,84.41983796,85.1753386,83.77226598,85.11646842,5003600
4/5/2013,84.07,86.3,83.91,86.17,6109500,0,1,82.48693372,84.67494207,82.32994657,84.54739002,6109500
4/4/2013,84.79,85.02,84.21,84.95,3352500,0,1,83.19337588,83.4190449,82.62429747,83.35036303,3352500
4/3/2013,84.3,85.35,84.07,84.36,3885000,0,1,82.71260274,83.74283089,82.48693372,82.77147292,3885000
4/2/2013,85.39,85.5,83.8,84.09,4764900,0,1,83.78207768,83.89000634,82.22201791,82.50655711,4764900
4/1/2013,85.6,86.19,85.03,85.25,2867200,0,1,83.98812331,84.56701341,83.4288566,83.64471393,2867200
3/28/2013,86.41,86.5,85.42,85.85,4884300,0,1,84.78287074,84.87117601,83.81151277,84.23341572,4884300
3/27/2013,85.75,86.42,85.05,86.2,3185700,0,1,84.13529876,84.79268243,83.44847999,84.57682511,3185700
3/26/2013,85.43,86.84,85.41,86.62,5083400,0,1,83.82132446,85.20477369,83.80170107,84.98891637,5083400
3/25/2013,85.03,85.48,84.34,84.85,3528400,0,1,83.4288566,83.87038295,82.75184953,83.25224606,3528400
3/22/2013,84.52,85.1,84.52,84.82,2841600,0,1,82.92846007,83.49753848,82.92846007,83.22281097,2841600
3/21/2013,85.2,85.83,84.18,84.33,3672400,0,1,83.59565544,84.21379233,82.59486238,82.74203783,3672400
3/20/2013,85.85,86.14,85.18,85.37,3783500,0,1,84.23341572,84.51795493,83.57603205,83.76245428,3783500
3/19/2013,85.53,86,85.24,85.51,5381200,0,1,83.91944143,84.38059117,83.63490223,83.89981804,5381200
3/18/2013,85.07,85.77,85.04,85.18,4803900,0,1,83.46810339,84.15492215,83.4386683,83.57603205,4803900
3/15/2013,84.75,86.49,84.5,86.43,8205400,0,1,83.15412909,84.86136431,82.90883668,84.80249413,8205400
3/14/2013,84.62,85.1,84.13,84.62,5027800,0,1,83.02657704,83.49753848,82.5458039,83.02657704,5027800
3/13/2013,84.38,84.85,83.52,84.75,7750900,0,1,82.79109632,83.25224606,81.94729041,83.15412909,7750900
3/12/2013,83.1,84.62,83,84.16,6600800,0,1,81.53519915,83.02657704,81.43708218,82.57523899,6600800
3/11/2013,81.01,83.03,80.96,82.94,5087300,0,1,79.48455455,81.46651727,79.43549606,81.378212,5087300
3/8/2013,81.16,81.7,80.72,81.23,5231700,0,1,79.63173,80.16156162,79.20001534,79.70041187,5231700
3/7/2013,79.37,81.95,79.37,81.05,10029900,0,1,77.8754363,80.40685403,77.8754363,79.52380133,10029900
3/6/2013,78.67,79.28,78.49,79.08,3826100,0,1,77.18861753,77.78713103,77.01200699,77.59089709,3826100
3/5/2013,77.45,78.85,77.11,78.66,5693200,0,1,75.99159054,77.36522807,75.65799285,77.17880583,5693200
3/4/2013,76.95,77.4,76.17,77.09,4748600,0,1,75.50100571,75.94253206,74.73569337,75.63836946,4748600
3/1/2013,76.7,77.59,76.58,77.28,6024200,0,1,75.25571329,76.12895429,75.13797293,75.8247917,6024200
2/28/2013,77.24,77.73,76.4,76.9,5593400,0,1,75.78554491,76.26631805,74.96136239,75.45194722,5593400
2/27/2013,75.53,77.93,75.53,77.36,7160000,0,1,74.10774478,76.46255198,74.10774478,75.90328527,7160000
2/26/2013,75.43,75.91,75.14,75.65,3436700,0,1,74.00962782,74.48058926,73.72508861,74.22548514,3436700
2/25/2013,76.83,76.9,75.03,75.03,4936300,0,1,75.38326535,75.45194722,73.61715995,73.61715995,4936300
2/22/2013,76.7,77.03,76.48,76.66,5391200,0,1,75.25571329,75.57949928,75.03985596,75.2164665,5391200
2/21/2013,74.96,76.18,74.91,76.01,7438600,0,1,73.54847807,74.74550507,73.49941959,74.57870622,7438600
2/20/2013,75.64,76.25,74.75,74.78,7551300,0,1,74.21567345,74.81418694,73.34243244,73.37186753,7551300
2/19/2013,74.99,75.19,74.27,74.65,3882500,0,1,73.57791316,73.7741471,72.87147101,73.24431548,3882500
2/15/2013,75.26,75.26,74.72,75.03,3650700,0,1,73.84282897,73.84282897,73.31299735,73.61715995,3650700
2/14/2013,74.69,75.31,74.54,74.93,3830400,0,1,73.28356226,73.89188746,73.13638682,73.51904298,3830400
2/13/2013,75.67,75.83,74.63,74.78,4313500,0.485,1,74.24510854,74.40209568,73.22469208,73.37186753,4313500
2/12/2013,76.06,76.25,75.83,75.99,3597400,0,1,74.14687098,74.33209194,73.92265615,74.07863169,3597400
2/11/2013,76.42,76.44,75.85,75.87,3677100,0,1,74.49781594,74.51731289,73.94215309,73.96165003,3677100
2/8/2013,77.24,77.39,76.28,76.56,5100400,0,1,75.29719057,75.44341764,74.36133735,74.63429454,5100400
2/7/2013,76.32,77.54,76.28,77.43,7773000,0,1,74.40033123,75.5896447,74.36133735,75.48241152,7773000
2/6/2013,75.47,76.3,75.4,76.29,4716600,0,1,73.57171119,74.38083429,73.50347189,74.37108582,4716600
2/5/2013,75.69,76.98,75.61,75.89,6831200,0,1,73.78617756,75.04373032,73.70818979,73.98114698,6831200
2/4/2013,74.29,75.53,74.25,75.21,5799800,0,1,72.4213916,73.63020202,72.38239772,73.31825094,5799800
2/1/2013,74.49,75.07,74.23,74.87,6749300,0,1,72.61636103,73.18177235,72.36290078,72.98680293,6749300
1/31/2013,74.5,74.62,73.76,73.87,7639000,0,1,72.6261095,72.74309115,71.90472264,72.01195582,7639000
1/30/2013,74.42,74.75,73.73,74.59,10048600,0,1,72.54812173,72.86982127,71.87547722,72.71384574,10048600
1/29/2013,74.24,74.24,73,73.65,9296800,0,1,72.37264925,72.37264925,71.16383884,71.79748946,9296800
1/28/2013,73.9,74.65,73.89,74,7759000,0,1,72.04120123,72.77233656,72.03145276,72.13868594,7759000
1/25/2013,75.29,75.42,74.79,75.03,6163200,0,1,73.39623871,73.52296884,72.90881516,73.14277846,6163200
1/24/2013,74.41,75.54,74.41,75.32,7292200,0,1,72.53837326,73.63995049,72.53837326,73.42548413,7292200
1/23/2013,73.99,74.59,73.45,74.29,7784900,0,1,72.12893747,72.71384574,71.60252003,72.4213916,7784900
1/22/2013,74.12,74.27,73.77,74.16,9161900,0,1,72.2556676,72.40189466,71.91447111,72.29466148,9161900
1/18/2013,75.16,75.16,74.29,75.04,10829000,0,1,73.26950859,73.26950859,72.4213916,73.15252694,10829000
1/17/2013,72.78,75.63,72.68,75.26,21849200,0,1,70.94937247,73.72768673,70.85188776,73.3669933,21849200
1/16/2013,73.85,74.64,73.56,74.34,18212000,0,1,71.99245888,72.76258809,71.70975322,72.47013396,18212000
1/15/2013,76.21,76.98,76.18,76.94,3900600,0,1,74.29309805,75.04373032,74.26385264,75.00473644,3900600
1/14/2013,75.23,76.59,74.9,76.55,6221100,0,1,73.33774789,74.66353995,73.01604834,74.62454607,6221100
1/11/2013,75.71,76.1,74.6,75.16,9808500,0,1,73.8056745,74.18586487,72.72359421,73.26950859,9808500
1/10/2013,76.93,77.12,76.16,77.09,5026600,0,1,74.99498797,75.18020892,74.2443557,75.15096351,5026600
1/9/2013,74.92,76.81,74.91,76.76,10915800,0,1,73.03554528,74.87800632,73.02579681,74.82926396,10915800
1/8/2013,75.24,75.81,73.11,74.13,20268100,0,1,73.34749636,73.90315921,71.27107202,72.26541607,20268100
1/7/2013,77.54,77.69,75.34,76.13,7172600,0,1,75.5896447,75.73587177,73.44498107,74.21511028,7172600
1/4/2013,77.79,78.02,77.44,77.69,3431700,0,1,75.83335648,76.05757132,75.49215999,75.73587177,3431700
1/3/2013,76.99,77.98,76.37,77.47,3987000,0,1,75.05347879,76.01857743,74.44907359,75.52140541,3987000
1/2/2013,76.55,77.33,76.45,77.07,5036400,0,1,74.62454607,75.38492681,74.52706136,75.13146656,5036400
12/31/2012,74.61,75.41,74,75.36,4939000,0,1,72.73334268,73.51322037,72.13868594,73.46447801,4939000
12/28/2012,75.21,75.74,74.56,74.69,2970400,0,1,73.31825094,73.83491991,72.68460032,72.81133045,2970400
12/27/2012,76.01,76.3,75.01,75.83,4041400,0,1,74.09812863,74.38083429,73.12328152,73.92265615,4041400
12/26/2012,75.97,76.3,75.75,76.02,2710300,0,1,74.05913475,74.38083429,73.84466838,74.1078771,2710300
12/24/2012,75.89,76.56,75.53,75.97,1931900,0,1,73.98114698,74.63429454,73.63020202,74.05913475,1931900
12/21/2012,75.08,76.22,74.58,76.17,6831500,0,1,73.19152082,74.30284652,72.70409727,74.25410417,6831500
12/20/2012,75.75,76.24,75.51,76.2,4599300,0,1,73.84466838,74.32234346,73.61070508,74.28334958,4599300
12/19/2012,75.61,76.19,75.3,75.51,6075200,0,1,73.70818979,74.27360111,73.40598718,73.61070508,6075200
12/18/2012,74.3,75.7,74.14,75.52,5767500,0,1,72.43114008,73.79592603,72.27516454,73.62045355,5767500
12/17/2012,74.2,74.66,73.53,74.65,5537800,0,1,72.33365537,72.78208503,71.6805078,72.77233656,5537800
12/14/2012,74.33,74.66,73.87,74.02,4209300,0,1,72.46038549,72.78208503,72.01195582,72.15818289,4209300
12/13/2012,75.42,75.49,74.1,74.32,4977600,0,1,73.52296884,73.59120813,72.23617065,72.45063702,4977600
12/12/2012,75.84,76.04,75.26,75.47,5191300,0,1,73.93240462,74.12737404,73.3669933,73.57171119,5191300
