Date,Value
1992-10-16,218.14
1992-10-15,217.7
1992-10-14,216.95
1992-10-13,216.83
1992-10-12,216.39
1992-10-09,214.76
1992-10-08,216.07
1992-10-07,215.57
1992-10-06,216.14
1992-10-05,215.82
1992-10-02,217.7
1992-10-01,219.33
1992-09-30,220.58
1992-09-29,219.83
1992-09-28,220.96
1992-09-25,219.08
1992-09-24,218.7
1992-09-23,218.08
1992-09-22,218.52
1992-09-21,220.08
1992-09-18,220.33
1992-09-17,219.2
1992-09-16,219.58
1992-09-15,219.14
1992-09-14,221.39
1992-09-11,221.83
1992-09-10,222.21
1992-09-09,221.08
1992-09-08,220.21
1992-09-04,220.46
1992-09-03,219.7
1992-09-02,219.7
1992-09-01,220.02
1992-08-31,219.02
1992-08-28,219.52
1992-08-27,218.14
1992-08-26,218.39
1992-08-25,217.76
1992-08-24,218.52
1992-08-21,220.77
1992-08-20,220.14
1992-08-19,220.21
1992-08-18,220.21
1992-08-17,218.89
1992-08-14,219.33
1992-08-13,218.83
1992-08-12,219.45
1992-08-11,219.95
1992-08-10,220.46
1992-08-07,221.08
1992-08-06,221.08
1992-08-05,222.52
1992-08-04,224.34
1992-08-03,225.46
1992-07-31,225.4
1992-07-30,224.59
1992-07-29,223.46
1992-07-28,222.08
1992-07-27,219.2
1992-07-24,218.52
1992-07-23,217.83
1992-07-22,218.14
1992-07-21,218.2
1992-07-20,218.89
1992-07-17,220.08
1992-07-16,220.77
1992-07-15,220.89
1992-07-14,220.58
1992-07-13,219.02
1992-07-10,218.64
1992-07-09,218.08
1992-07-08,217.64
1992-07-07,216.45
1992-07-06,215.26
1992-07-02,213.57
1992-07-01,212.44
1992-06-30,211.13
1992-06-29,210.38
1992-06-26,209.69
1992-06-25,210.75
1992-06-24,211.5
1992-06-23,213.07
1992-06-22,212.63
1992-06-19,213.51
1992-06-18,212.69
1992-06-17,212.82
1992-06-16,214.63
1992-06-15,215.32
1992-06-12,214.07
1992-06-11,213.82
1992-06-10,213.45
1992-06-09,213.01
1992-06-08,213.19
1992-06-05,211.38
1992-06-04,211.25
1992-06-03,212.01
1992-06-02,211.32
1992-06-01,212.51
1992-05-29,213.45
1992-05-28,214.7
1992-05-27,213.01
1992-05-26,212.76
1992-05-22,212.88
1992-05-21,211.94
1992-05-20,213.45
1992-05-19,213.95
1992-05-18,212.44
1992-05-15,212.01
1992-05-14,212.63
1992-05-13,213.95
1992-05-12,213.45
1992-05-11,213.88
1992-05-08,214.01
1992-05-07,213.45
1992-05-06,214.32
1992-05-05,213.82
1992-05-04,212.19
1992-05-01,210.75
1992-04-30,211.07
1992-04-29,208.5
1992-04-28,207.75
1992-04-27,206.69
1992-04-24,207.69
1992-04-23,208.38
1992-04-22,207.81
1992-04-21,208.12
1992-04-20,208.63
1992-04-16,210.13
1992-04-15,207.81
1992-04-14,205.18
1992-04-13,203.93
1992-04-10,204.12
1992-04-09,203.12
1992-04-08,200.74
1992-04-07,202.3
1992-04-06,203.49
1992-04-03,203.99
1992-04-02,203.62
1992-04-01,204.49
1992-03-31,205.62
1992-03-30,203.87
1992-03-27,203.24
1992-03-26,203.93
1992-03-25,203.37
1992-03-24,205.43
1992-03-23,205.43
1992-03-20,206.12
1992-03-19,205.12
1992-03-18,204.62
1992-03-17,204.87
1992-03-16,204.06
1992-03-13,203.3
1992-03-12,204.43
1992-03-11,204.56
1992-03-10,205.12
1992-03-09,204.43
1992-03-06,202.55
1992-03-05,203.37
1992-03-04,203.62
1992-03-03,204.43
1992-03-02,204.99
1992-02-28,205.62
1992-02-27,205.87
1992-02-26,205.81
1992-02-25,204.56
1992-02-24,203.74
1992-02-21,204.24
1992-02-20,206.94
1992-02-19,205.5
1992-02-18,206.0
1992-02-14,207.81
1992-02-13,208.12
1992-02-12,209.94
1992-02-11,208.69
1992-02-10,207.44
1992-02-07,206.25
1992-02-06,207.81
1992-02-05,207.75
1992-02-04,209.0
1992-02-03,208.88
1992-01-31,210.38
1992-01-30,211.13
1992-01-29,212.13
1992-01-28,213.51
1992-01-27,213.45
1992-01-24,214.07
1992-01-23,213.51
1992-01-22,215.2
1992-01-21,212.19
1992-01-20,212.26
1992-01-17,211.82
1992-01-16,211.94
1992-01-15,214.07
1992-01-14,215.32
1992-01-13,213.51
1992-01-10,216.07
1992-01-09,218.89
1992-01-08,221.64
1992-01-07,221.83
1992-01-06,223.02
1992-01-03,225.59
1992-01-02,224.46
1991-12-31,226.15
1991-12-30,223.71
1991-12-27,220.52
1991-12-26,220.52
1991-12-24,219.95
1991-12-23,220.71
1991-12-20,217.33
1991-12-19,213.76
1991-12-18,214.38
1991-12-17,214.2
1991-12-16,215.07
1991-12-13,217.7
1991-12-12,219.2
1991-12-11,219.27
1991-12-10,219.7
1991-12-09,220.77
1991-12-06,221.14
1991-12-05,218.77
1991-12-04,219.7
1991-12-03,220.64
1991-12-02,221.64
1991-11-29,218.83
1991-11-27,219.08
1991-11-26,216.57
1991-11-25,213.32
1991-11-22,212.19
1991-11-21,214.63
1991-11-20,213.82
1991-11-19,213.63
1991-11-18,217.14
1991-11-15,215.95
1991-11-14,220.02
1991-11-13,220.02
1991-11-12,219.45
1991-11-11,218.26
1991-11-08,218.83
1991-11-07,219.77
1991-11-06,216.45
1991-11-05,214.76
1991-11-04,215.2
1991-11-01,215.64
1991-10-31,216.01
1991-10-30,216.57
1991-10-29,215.01
1991-10-28,214.45
1991-10-25,213.51
1991-10-24,212.76
1991-10-23,212.82
1991-10-22,213.07
1991-10-21,213.76
1991-10-18,214.76
1991-10-17,214.51
1991-10-16,214.26
1991-10-15,214.45
1991-10-14,213.95
1991-10-11,211.82
1991-10-10,211.0
1991-10-09,211.5
1991-10-08,212.82
1991-10-07,212.51
1991-10-04,212.63
1991-10-03,213.19
1991-10-02,213.63
1991-10-01,212.63
1991-09-30,212.82
1991-09-27,210.44
1991-09-26,209.94
1991-09-25,209.81
1991-09-24,208.94
1991-09-23,208.31
1991-09-20,208.19
1991-09-19,208.0
1991-09-18,208.25
1991-09-17,207.62
1991-09-16,208.12
1991-09-13,206.5
1991-09-12,207.12
1991-09-11,206.81
1991-09-10,205.93
1991-09-09,206.69
1991-09-06,206.25
1991-09-05,206.5
1991-09-04,207.25
1991-09-03,207.12
1991-08-30,208.25
1991-08-29,208.63
1991-08-28,208.56
1991-08-27,206.56
1991-08-26,206.31
1991-08-23,206.0
1991-08-22,205.62
1991-08-21,205.25
1991-08-20,201.74
1991-08-19,199.74
1991-08-16,202.74
1991-08-15,203.99
1991-08-14,204.37
1991-08-13,204.24
1991-08-12,203.18
1991-08-09,203.18
1991-08-08,204.06
1991-08-07,204.49
1991-08-06,203.81
1991-08-05,202.43
1991-08-02,202.78
1991-08-01,201.46
1991-07-31,201.77
1991-07-30,204.04
1991-07-29,204.6
1991-07-26,202.97
1991-07-25,201.65
1991-07-24,200.52
1991-07-23,200.26
1991-07-22,200.64
1991-07-19,200.08
1991-07-18,200.39
1991-07-17,199.64
1991-07-16,198.5
1991-07-15,198.76
1991-07-12,198.06
1991-07-11,196.87
1991-07-10,195.17
1991-07-09,196.62
1991-07-08,198.0
1991-07-05,197.56
1991-07-03,197.37
1991-07-02,199.07
1991-07-01,199.57
1991-06-28,196.87
1991-06-27,199.2
1991-06-26,197.81
1991-06-25,197.25
1991-06-24,197.12
1991-06-21,197.81
1991-06-20,197.31
1991-06-19,197.25
1991-06-18,207.12
1991-06-17,208.56
1991-06-14,210.2
1991-06-13,208.38
1991-06-12,206.99
1991-06-11,209.32
1991-06-10,208.75
1991-06-07,209.26
1991-06-06,210.39
1991-06-05,210.7
1991-06-04,211.14
1991-06-03,211.08
1991-05-31,211.77
1991-05-30,212.27
1991-05-29,211.39
1991-05-28,211.9
1991-05-24,210.14
1991-05-23,209.07
1991-05-22,210.89
1991-05-21,210.89
1991-05-20,210.45
1991-05-17,210.95
1991-05-16,210.32
1991-05-15,209.38
1991-05-14,208.82
1991-05-13,211.02
1991-05-10,210.39
1991-05-09,214.1
1991-05-08,213.41
1991-05-07,211.52
1991-05-06,211.96
1991-05-03,211.46
1991-05-02,211.9
1991-05-01,212.09
1991-04-30,210.01
1991-04-29,208.31
1991-04-26,209.82
1991-04-25,209.38
1991-04-24,210.39
1991-04-23,209.51
1991-04-22,210.95
1991-04-19,212.65
1991-04-18,216.3
1991-04-17,219.76
1991-04-16,220.89
1991-04-15,218.81
1991-04-12,218.18
1991-04-11,217.3
1991-04-10,214.98
1991-04-09,214.47
1991-04-08,216.17
1991-04-05,215.1
1991-04-04,216.11
1991-04-03,216.3
1991-04-02,216.74
1991-04-01,213.91
1991-03-28,217.18
1991-03-27,216.55
1991-03-26,218.12
1991-03-25,216.36
1991-03-22,213.85
1991-03-21,212.02
1991-03-20,212.02
1991-03-19,211.08
1991-03-18,211.71
1991-03-15,212.46
1991-03-14,211.77
1991-03-13,213.22
1991-03-12,212.65
1991-03-11,211.64
1991-03-08,210.45
1991-03-07,211.14
1991-03-06,211.64
1991-03-05,213.85
1991-03-04,212.02
1991-03-01,213.34
1991-02-28,212.78
1991-02-27,213.47
1991-02-26,213.09
1991-02-25,216.17
1991-02-22,215.35
1991-02-21,216.11
1991-02-20,215.73
1991-02-19,216.11
1991-02-15,215.48
1991-02-14,214.79
1991-02-13,217.05
1991-02-12,217.18
1991-02-11,217.62
1991-02-08,214.66
1991-02-07,213.47
1991-02-06,210.83
1991-02-05,207.94
1991-02-04,206.87
1991-02-01,205.36
1991-01-31,206.74
1991-01-30,206.17
1991-01-29,205.8
1991-01-28,206.17
1991-01-25,206.93
1991-01-24,206.49
1991-01-23,204.54
1991-01-22,204.29
1991-01-21,205.11
1991-01-18,205.92
1991-01-17,203.79
1991-01-16,199.64
1991-01-15,201.14
1991-01-14,201.65
1991-01-11,204.35
1991-01-10,205.55
1991-01-09,204.85
1991-01-08,206.93
1991-01-07,205.67
1991-01-04,207.94
1991-01-03,207.81
1991-01-02,208.5
1990-12-31,209.7
1990-12-28,210.07
1990-12-27,210.45
1990-12-26,211.33
1990-12-24,210.7
1990-12-21,211.39
1990-12-20,209.88
1990-12-19,211.58
1990-12-18,211.08
1990-12-17,208.56
1990-12-14,208.56
1990-12-13,209.32
1990-12-12,210.32
1990-12-11,209.07
1990-12-10,210.45
1990-12-07,210.07
1990-12-06,211.27
1990-12-05,212.71
1990-12-04,212.71
1990-12-03,211.77
1990-11-30,212.09
1990-11-29,208.25
1990-11-28,209.26
1990-11-27,209.13
1990-11-26,209.88
1990-11-23,209.0
1990-11-21,208.69
1990-11-20,207.05
1990-11-19,208.69
1990-11-16,208.25
1990-11-15,207.43
1990-11-14,208.75
1990-11-13,209.07
1990-11-12,212.09
1990-11-09,210.32
1990-11-08,209.13
1990-11-07,209.07
1990-11-06,213.09
1990-11-05,214.66
1990-11-02,215.92
1990-11-01,215.61
1990-10-31,213.28
1990-10-30,210.95
1990-10-29,208.38
1990-10-26,208.69
1990-10-25,209.82
1990-10-24,210.51
1990-10-23,209.95
1990-10-22,210.89
1990-10-19,209.88
1990-10-18,208.31
1990-10-17,207.49
1990-10-16,206.55
1990-10-15,206.99
1990-10-12,205.86
1990-10-11,201.96
1990-10-10,203.6
1990-10-09,204.67
1990-10-08,208.5
1990-10-05,205.42
1990-10-04,204.92
1990-10-03,202.46
1990-10-02,202.78
1990-10-01,203.35
1990-09-28,198.57
1990-09-27,198.69
1990-09-26,199.82
1990-09-25,200.64
1990-09-24,199.76
1990-09-21,201.71
1990-09-20,200.33
1990-09-19,201.52
1990-09-18,200.52
1990-09-17,199.89
1990-09-14,199.2
1990-09-13,200.08
1990-09-12,201.71
1990-09-11,200.26
1990-09-10,200.45
1990-09-07,200.89
1990-09-06,198.25
1990-09-05,198.44
1990-09-04,196.05
1990-08-31,195.93
1990-08-30,193.72
1990-08-29,195.61
1990-08-28,193.6
1990-08-27,194.42
1990-08-24,190.96
1990-08-23,191.71
1990-08-22,196.81
1990-08-21,198.5
1990-08-20,201.46
1990-08-17,201.14
1990-08-16,202.59
1990-08-15,205.17
1990-08-14,204.48
1990-08-13,203.97
1990-08-10,203.09
1990-08-09,204.48
1990-08-08,205.55
1990-08-07,204.41
1990-08-06,204.92
1990-08-03,209.7
1990-08-02,212.09
1990-08-01,212.9
1990-07-31,210.01
1990-07-30,207.05
1990-07-27,203.35
1990-07-26,203.16
1990-07-25,202.65
1990-07-24,200.39
1990-07-23,200.2
1990-07-20,202.15
1990-07-19,203.53
1990-07-18,203.53
1990-07-17,205.11
1990-07-16,205.86
1990-07-13,206.17
1990-07-12,206.49
1990-07-11,204.79
1990-07-10,203.6
1990-07-09,205.11
1990-07-06,206.11
1990-07-05,206.17
1990-07-03,208.94
1990-07-02,209.57
1990-06-29,210.01
1990-06-28,208.63
1990-06-27,208.63
1990-06-26,206.93
1990-06-25,206.87
1990-06-22,208.19
1990-06-21,209.19
1990-06-20,208.56
1990-06-19,208.94
1990-06-18,208.31
1990-06-15,211.71
1990-06-14,213.09
1990-06-13,213.97
1990-06-12,215.04
1990-06-11,213.22
1990-06-08,212.46
1990-06-07,213.91
1990-06-06,214.54
1990-06-05,215.1
1990-06-04,215.42
1990-06-01,211.71
1990-05-31,211.39
1990-05-30,212.15
1990-05-29,213.97
1990-05-25,211.27
1990-05-24,212.15
1990-05-23,213.03
1990-05-22,213.09
1990-05-21,214.22
1990-05-18,214.79
1990-05-17,215.29
1990-05-16,217.05
1990-05-15,217.24
1990-05-14,217.12
1990-05-11,216.99
1990-05-10,212.53
1990-05-09,213.78
1990-05-08,212.09
1990-05-07,210.51
1990-05-04,208.38
1990-05-03,206.11
1990-05-02,204.79
1990-05-01,204.1
1990-04-30,203.09
1990-04-27,203.72
1990-04-26,206.61
1990-04-25,206.3
1990-04-24,206.05
1990-04-23,205.67
1990-04-20,208.19
1990-04-19,211.33
1990-04-18,211.96
1990-04-17,213.72
1990-04-16,213.15
1990-04-12,212.78
1990-04-11,213.03
1990-04-10,213.03
1990-04-09,214.1
1990-04-06,213.66
1990-04-05,213.28
1990-04-04,214.47
1990-04-03,215.54
1990-04-02,213.85
1990-03-30,214.66
1990-03-29,214.35
1990-03-28,214.66
1990-03-27,215.04
1990-03-26,213.34
1990-03-23,213.72
1990-03-22,212.9
1990-03-21,214.98
1990-03-20,215.79
1990-03-19,216.68
1990-03-16,217.49
1990-03-15,217.3
1990-03-14,217.12
1990-03-13,217.05
1990-03-12,219.0
1990-03-09,219.5
1990-03-08,221.52
1990-03-07,219.94
1990-03-06,220.95
1990-03-05,218.37
1990-03-02,219.63
1990-03-01,219.13
1990-02-28,220.38
1990-02-27,218.88
1990-02-26,218.5
1990-02-23,216.86
1990-02-22,216.86
1990-02-21,218.25
1990-02-20,218.56
1990-02-16,221.27
1990-02-15,221.96
1990-02-14,222.21
1990-02-13,222.4
1990-02-12,221.45
1990-02-09,223.91
1990-02-08,222.9
1990-02-07,223.59
1990-02-06,222.71
1990-02-05,223.91
1990-02-02,224.28
1990-02-01,223.28
1990-01-31,223.65
1990-01-30,218.69
1990-01-29,218.44
1990-01-26,218.06
1990-01-25,216.3
1990-01-24,218.94
1990-01-23,220.38
1990-01-22,219.69
1990-01-19,221.77
1990-01-18,222.15
1990-01-17,221.39
1990-01-16,221.52
1990-01-15,220.13
1990-01-12,220.7
1990-01-11,225.67
1990-01-10,224.66
1990-01-09,223.78
1990-01-08,225.67
1990-01-05,227.43
1990-01-04,230.76
1990-01-03,234.15
1990-01-02,236.23
1989-12-29,235.04
1989-12-28,235.41
1989-12-27,234.78
1989-12-26,234.09
1989-12-22,234.53
1989-12-21,233.4
1989-12-20,233.84
1989-12-19,233.65
1989-12-18,233.65
1989-12-15,235.98
1989-12-14,234.66
1989-12-13,233.46
1989-12-12,231.64
1989-12-11,228.81
1989-12-08,228.75
1989-12-07,227.55
1989-12-06,227.68
1989-12-05,228.06
1989-12-04,228.24
1989-12-01,227.8
1989-11-30,224.91
1989-11-29,223.09
1989-11-28,223.03
1989-11-27,222.46
1989-11-24,221.58
1989-11-22,221.33
1989-11-21,220.01
1989-11-20,220.01
1989-11-17,221.08
1989-11-16,222.4
1989-11-15,221.58
1989-11-14,219.88
1989-11-13,220.82
1989-11-10,220.95
1989-11-09,219.5
1989-11-08,220.95
1989-11-07,219.63
1989-11-06,218.06
1989-11-03,219.69
1989-11-02,220.07
1989-11-01,220.45
1989-10-31,219.19
1989-10-30,216.74
1989-10-27,215.86
1989-10-26,215.67
1989-10-25,216.49
1989-10-24,215.04
1989-10-23,215.35
1989-10-20,215.48
1989-10-19,215.42
1989-10-18,213.97
1989-10-17,214.54
1989-10-16,214.73
1989-10-13,211.96
1989-10-12,219.25
1989-10-11,219.0
1989-10-10,219.5
1989-10-09,219.13
1989-10-06,218.69
1989-10-05,218.37
1989-10-04,217.68
1989-10-03,217.56
1989-10-02,216.49
1989-09-29,216.17
1989-09-28,216.55
1989-09-27,215.17
1989-09-26,215.48
1989-09-25,215.67
1989-09-22,216.8
1989-09-21,216.3
1989-09-20,217.43
1989-09-19,216.55
1989-09-18,216.49
1989-09-15,215.54
1989-09-14,213.78
1989-09-13,214.1
1989-09-12,215.92
1989-09-11,215.61
1989-09-08,215.98
1989-09-07,214.66
1989-09-06,214.91
1989-09-05,217.24
1989-09-01,218.62
1989-08-31,217.3
1989-08-30,217.05
1989-08-29,217.74
1989-08-28,218.94
1989-08-25,218.37
1989-08-24,219.32
1989-08-23,216.3
1989-08-22,213.34
1989-08-21,213.91
1989-08-18,216.93
1989-08-17,216.55
1989-08-16,218.31
1989-08-15,217.74
1989-08-14,216.23
1989-08-11,217.56
1989-08-10,220.2
1989-08-09,220.32
1989-08-08,221.64
1989-08-07,221.52
1989-08-04,218.18
1989-08-03,218.81
1989-08-02,219.19
1989-08-01,220.45
1989-07-31,221.2
1989-07-28,219.82
1989-07-27,217.93
1989-07-26,217.18
1989-07-25,215.42
1989-07-24,215.92
1989-07-21,217.05
1989-07-20,216.55
1989-07-19,217.68
1989-07-18,215.61
1989-07-17,216.74
1989-07-14,216.86
1989-07-13,215.61
1989-07-12,215.73
1989-07-11,215.73
1989-07-10,212.97
1989-07-07,212.02
1989-07-06,210.32
1989-07-05,209.95
1989-07-03,210.07
1989-06-30,209.7
1989-06-29,209.34
1989-06-28,211.3
1989-06-27,211.77
1989-06-26,210.53
1989-06-23,210.53
1989-06-22,207.21
1989-06-21,205.13
1989-06-20,205.61
1989-06-19,205.78
1989-06-16,205.73
1989-06-15,205.19
1989-06-14,206.08
1989-06-13,205.55
1989-06-12,206.5
1989-06-09,206.44
1989-06-08,206.32
1989-06-07,205.96
1989-06-06,204.78
1989-06-05,203.12
1989-06-02,203.47
1989-06-01,201.7
1989-05-31,200.39
1989-05-30,199.8
1989-05-26,201.16
1989-05-25,199.27
1989-05-24,199.74
1989-05-23,199.38
1989-05-22,201.04
1989-05-19,200.51
1989-05-18,199.21
1989-05-17,198.44
1989-05-16,196.6
1989-05-15,196.36
1989-05-12,196.01
1989-05-11,191.68
1989-05-10,191.74
1989-05-09,192.09
1989-05-08,192.39
1989-05-05,192.86
1989-05-04,192.27
1989-05-03,192.45
1989-05-02,192.15
1989-05-01,192.8
1989-04-28,192.21
1989-04-27,191.68
1989-04-26,190.61
1989-04-25,189.9
1989-04-24,191.15
1989-04-21,190.97
1989-04-20,189.31
1989-04-19,189.31
1989-04-18,188.66
1989-04-17,187.23
1989-04-14,187.53
1989-04-13,185.69
1989-04-12,186.28
1989-04-11,186.46
1989-04-10,185.81
1989-04-07,186.7
1989-04-06,185.46
1989-04-05,185.46
1989-04-04,184.8
1989-04-03,184.39
1989-03-31,184.03
1989-03-30,181.84
1989-03-29,182.73
1989-03-28,182.91
1989-03-27,182.43
1989-03-23,182.14
1989-03-22,182.37
1989-03-21,182.31
1989-03-20,182.08
1989-03-17,182.02
1989-03-16,184.98
1989-03-15,183.38
1989-03-14,182.91
1989-03-13,182.91
1989-03-10,182.37
1989-03-09,182.91
1989-03-08,183.2
1989-03-07,183.14
1989-03-06,183.97
1989-03-03,182.49
1989-03-02,182.67
1989-03-01,181.96
1989-02-28,182.91
1989-02-27,182.02
1989-02-24,181.84
1989-02-23,184.51
1989-02-22,183.62
1989-02-21,185.51
1989-02-17,186.46
1989-02-16,186.17
1989-02-15,186.52
1989-02-14,186.05
1989-02-13,187.11
1989-02-10,186.23
1989-02-09,188.0
1989-02-08,190.08
1989-02-07,190.85
1989-02-06,189.19
1989-02-03,189.54
1989-02-02,189.96
1989-02-01,189.54
1989-01-31,190.97
1989-01-30,190.73
1989-01-27,189.96
1989-01-26,190.43
1989-01-25,190.49
1989-01-24,191.15
1989-01-23,189.31
1989-01-20,190.02
1989-01-19,190.37
1989-01-18,190.73
1989-01-17,188.95
1989-01-16,188.66
1989-01-13,188.54
1989-01-12,188.95
1989-01-11,188.95
1989-01-10,187.41
1989-01-09,187.23
1989-01-06,186.4
1989-01-05,186.34
1989-01-04,186.76
1989-01-03,184.15
1988-12-30,186.28
1988-12-29,186.82
1988-12-28,185.93
1988-12-27,185.75
1988-12-23,186.52
1988-12-22,186.23
1988-12-21,184.57
1988-12-20,184.57
1988-12-19,184.98
1988-12-16,184.51
1988-12-15,183.38
1988-12-14,184.45
1988-12-13,184.98
1988-12-12,185.46
1988-12-09,185.04
1988-12-08,184.98
1988-12-07,185.87
1988-12-06,185.1
1988-12-05,184.57
1988-12-02,183.74
1988-12-01,184.39
1988-11-30,185.63
1988-11-29,184.45
1988-11-28,182.61
1988-11-25,182.37
1988-11-23,182.67
1988-11-22,182.67
1988-11-21,182.25
1988-11-18,181.72
1988-11-17,182.31
1988-11-16,181.54
1988-11-15,183.08
1988-11-14,182.55
1988-11-11,182.55
1988-11-10,185.22
1988-11-09,184.03
1988-11-08,186.28
1988-11-07,184.92
1988-11-04,186.11
1988-11-03,188.3
1988-11-02,187.71
1988-11-01,187.59
1988-10-31,187.23
1988-10-28,186.05
1988-10-27,185.87
1988-10-26,186.88
1988-10-25,186.05
1988-10-24,185.57
1988-10-21,186.7
1988-10-20,186.34
1988-10-19,183.74
1988-10-18,184.98
1988-10-17,183.97
1988-10-14,183.5
1988-10-13,184.39
1988-10-12,183.62
1988-10-11,185.75
1988-10-10,186.58
1988-10-07,187.47
1988-10-06,183.68
1988-10-05,183.2
1988-10-04,181.84
1988-10-03,181.72
1988-09-30,181.54
1988-09-29,182.08
1988-09-28,180.77
1988-09-27,179.82
1988-09-26,179.35
1988-09-23,179.71
1988-09-22,179.53
1988-09-21,179.53
1988-09-20,180.18
1988-09-19,179.47
1988-09-16,180.24
1988-09-15,179.05
1988-09-14,179.82
1988-09-13,178.76
1988-09-12,178.52
1988-09-09,179.94
1988-09-08,180.06
1988-09-07,180.0
1988-09-06,180.54
1988-09-02,180.65
1988-09-01,177.34
1988-08-31,178.7
1988-08-30,178.64
1988-08-29,178.58
1988-08-26,177.69
1988-08-25,177.81
1988-08-24,178.88
1988-08-23,176.62
1988-08-22,176.86
1988-08-19,177.34
1988-08-18,175.32
1988-08-17,175.62
1988-08-16,174.79
1988-08-15,173.6
1988-08-12,176.68
1988-08-11,177.45
1988-08-10,177.39
1988-08-09,178.99
1988-08-08,182.02
1988-08-05,182.67
1988-08-04,182.91
1988-08-03,183.44
1988-08-02,182.37
1988-08-01,182.43
1988-07-29,182.85
1988-07-28,178.88
1988-07-27,176.68
1988-07-26,177.04
1988-07-25,175.85
1988-07-22,175.5
1988-07-21,177.45
1988-07-20,178.76
1988-07-19,178.05
1988-07-18,178.11
1988-07-15,179.65
1988-07-14,179.05
1988-07-13,178.82
1988-07-12,177.99
1988-07-11,178.64
1988-07-08,178.52
1988-07-07,179.59
1988-07-06,180.18
1988-07-05,182.14
1988-07-01,180.42
1988-06-30,181.07
1988-06-29,179.59
1988-06-28,180.83
1988-06-27,180.18
1988-06-24,181.66
1988-06-23,181.9
1988-06-22,183.68
1988-06-21,182.14
1988-06-20,180.24
1988-06-17,180.6
1988-06-16,179.47
1988-06-15,181.31
1988-06-14,181.37
1988-06-13,179.35
1988-06-10,179.11
1988-06-09,178.88
1988-06-08,180.3
1988-06-07,177.04
1988-06-06,177.99
1988-06-03,178.34
1988-06-02,177.45
1988-06-01,177.93
1988-05-31,176.33
1988-05-27,170.87
1988-05-26,170.34
1988-05-25,169.51
1988-05-24,169.16
1988-05-23,167.97
1988-05-20,168.74
1988-05-19,168.03
1988-05-18,167.08
1988-05-17,167.73
1988-05-16,169.22
1988-05-13,168.39
1988-05-12,167.79
1988-05-11,167.67
1988-05-10,169.51
1988-05-09,169.57
1988-05-06,169.04
1988-05-05,168.86
1988-05-04,168.8
1988-05-03,170.93
1988-05-02,169.69
1988-04-29,170.64
1988-04-28,170.4
1988-04-27,170.82
1988-04-26,171.17
1988-04-25,170.16
1988-04-22,169.87
1988-04-21,167.67
1988-04-20,167.26
1988-04-19,168.74
1988-04-18,168.56
1988-04-15,169.16
1988-04-14,170.16
1988-04-13,175.14
1988-04-12,175.44
1988-04-11,175.44
1988-04-08,176.56
1988-04-07,174.37
1988-04-06,174.55
1988-04-05,171.35
1988-04-04,170.52
1988-03-31,171.47
1988-03-30,171.29
1988-03-29,172.95
1988-03-28,173.01
1988-03-25,173.07
1988-03-24,174.43
1988-03-23,176.51
1988-03-22,177.75
1988-03-21,178.17
1988-03-18,180.71
1988-03-17,180.3
1988-03-16,179.94
1988-03-15,178.7
1988-03-14,177.22
1988-03-11,177.34
1988-03-10,176.51
1988-03-09,178.11
1988-03-08,179.94
1988-03-07,179.94
1988-03-04,182.37
1988-03-03,182.73
1988-03-02,182.49
1988-03-01,181.72
1988-02-29,183.74
1988-02-26,182.61
1988-02-25,182.49
1988-02-24,184.57
1988-02-23,185.34
1988-02-22,185.75
1988-02-19,184.57
1988-02-18,183.03
1988-02-17,183.68
1988-02-16,183.85
1988-02-12,184.09
1988-02-11,184.33
1988-02-10,186.11
1988-02-09,184.86
1988-02-08,185.04
1988-02-05,186.28
1988-02-04,185.57
1988-02-03,186.17
1988-02-02,188.77
1988-02-01,188.42
1988-01-29,190.02
1988-01-28,186.58
1988-01-27,183.97
1988-01-26,183.5
1988-01-25,184.15
1988-01-22,182.25
1988-01-21,178.64
1988-01-20,178.52
1988-01-19,180.06
1988-01-18,179.41
1988-01-15,178.4
1988-01-14,176.92
1988-01-13,180.06
1988-01-12,180.0
1988-01-11,182.31
1988-01-08,181.72
1988-01-07,188.42
1988-01-06,184.8
1988-01-05,183.56
1988-01-04,180.36
1987-12-31,175.08
1987-12-30,174.25
1987-12-29,173.13
1987-12-28,174.25
1987-12-24,175.79
1987-12-23,177.34
1987-12-22,176.74
1987-12-21,176.92
1987-12-18,178.05
1987-12-17,174.67
1987-12-16,178.46
1987-12-15,177.81
1987-12-14,177.81
1987-12-11,175.73
1987-12-10,174.73
1987-12-09,177.81
1987-12-08,177.34
1987-12-07,175.73
1987-12-04,173.19
1987-12-03,173.72
1987-12-02,177.51
1987-12-01,176.98
1987-11-30,175.79
1987-11-27,180.18
1987-11-25,180.54
1987-11-24,182.2
1987-11-23,181.72
1987-11-20,180.18
1987-11-19,180.42
1987-11-18,181.72
